"id","user_id","question_id","trade_id","created_at","updated_at","old_marginal","new_marginal"
151,1000,102,4174,"2014-03-08 02:04:31.575378","2014-10-21 18:58:39.987778","[0.70363617, 0.2963639]","[0.7167833, 0.2832168]"
152,160,155,4205,"2014-03-08 11:16:41.206734","2014-10-21 18:58:49.567059","[0.30846405, 0.6915359]","[0.272715, 0.7272849]"
153,160,102,4205,"2014-03-08 11:16:41.206734","2014-10-21 18:58:51.701491","[0.7243163, 0.2756837]","[0.673468, 0.3265319]"
154,1337,102,4258,"2014-03-08 23:04:17.526754","2014-10-21 18:59:08.659131","[0.682591, 0.31740892]","[0.6945902, 0.30540997]"
155,1339,124,4284,"2014-03-09 13:41:06.686355","2014-10-21 18:59:21.217935","[0.88899994, 0.110999994]","[0.83597094, 0.16402905]"
156,7,364,4618,"2014-03-14 22:07:50.850574","2014-10-21 19:01:26.451343","[0.13186273, 0.07905644, 0.07905644, 0.14827703, 0.07905644, 0.10356028, 0.3791306]","[0.123328075, 0.07781536, 0.07781536, 0.14670198, 0.07781536, 0.107210144, 0.389314]"
157,1360,365,4628,"2014-03-15 01:28:12.476022","2014-10-21 19:01:47.955426","[0.191748, 0.08324062, 0.34550756, 0.09173602, 0.08031876, 0.20744894]","[0.1664228, 0.08014101, 0.35172373, 0.07937378, 0.07792664, 0.24441218]"
158,1360,104,4635,"2014-03-15 01:40:59.804045","2014-10-21 19:01:53.882987","[0.025418755, 0.17328277, 0.19856, 0.17062435, 0.15981972, 0.27229494]","[0.024828482, 0.17009433, 0.1895642, 0.17557752, 0.15687896, 0.28305584]"
159,1361,364,4643,"2014-03-15 04:04:51.720052","2014-10-21 19:01:57.911016","[0.09627416, 0.037968677, 0.06074537, 0.11452065, 0.06074537, 0.08369195, 0.54605365]","[0.07808378, 0.035965104, 0.05753989, 0.10966717, 0.05753989, 0.087614045, 0.57359004]"
160,85,364,4649,"2014-03-15 09:35:35.273422","2014-10-21 19:02:03.639005","[0.08920226, 0.04222028, 0.067547426, 0.12896426, 0.067547426, 0.104418196, 0.50010014]","[0.08743777, 0.04104607, 0.065668836, 0.12559713, 0.065668836, 0.10000547, 0.51457626]"
161,1362,365,4657,"2014-03-15 10:56:22.228257","2014-10-21 19:02:16.231288","[0.117115304, 0.051413607, 0.5257066, 0.056012426, 0.049652305, 0.20010005]","[0.12121901, 0.04877266, 0.5543809, 0.054710153, 0.047402754, 0.17351454]"
162,1362,364,4658,"2014-03-15 10:57:48.941931","2014-10-21 19:02:18.59912","[0.06800729, 0.031924788, 0.05107586, 0.09768684, 0.05107586, 0.30000263, 0.40022668]","[0.06582974, 0.03007226, 0.04811203, 0.09256038, 0.04811203, 0.26822633, 0.44708726]"
163,7,364,4662,"2014-03-15 12:17:11.916945","2014-10-21 19:02:21.676103","[0.06582974, 0.03007226, 0.04811203, 0.09256038, 0.04811203, 0.26822633, 0.44708726]","[0.057874687, 0.029598175, 0.047353555, 0.09158697, 0.047353555, 0.28299245, 0.44324052]"
164,685,364,4665,"2014-03-15 14:56:29.733449","2014-10-21 19:02:24.515132","[0.055899795, 0.029480483, 0.047165263, 0.09134533, 0.047165263, 0.28665832, 0.4422856]","[0.05020772, 0.029141258, 0.046622552, 0.09064882, 0.046622552, 0.29722393, 0.43953314]"
165,6,365,4686,"2014-03-15 21:20:45.284043","2014-10-21 19:02:28.379751","[0.08009999, 0.049181007, 0.60490334, 0.027872846, 0.024149982, 0.21379282]","[0.08759983, 0.053150166, 0.5970333, 0.032782797, 0.026312085, 0.20312168]"
166,1367,365,4689,"2014-03-16 06:53:10.697708","2014-10-21 19:02:33.335763","[0.07882571, 0.047981724, 0.6302875, 0.028937861, 0.02370081, 0.19026643]","[0.09506722, 0.052081466, 0.6116517, 0.03200624, 0.02590318, 0.18329008]"
167,1366,102,4691,"2014-03-16 08:52:03.404684","2014-10-21 19:02:35.935148","[0.7347519, 0.2652482]","[0.7210545, 0.2789456]"
168,175,342,4708,"2014-03-17 00:43:53.558518","2014-10-21 19:02:42.139222","[0.61396855, 0.38603148]","[0.5906126, 0.40938747]"
169,1259,364,4714,"2014-03-17 13:32:53.616257","2014-10-21 19:02:47.822951","[0.027265454, 0.01878671, 0.030056497, 0.25995696, 0.17886874, 0.20669411, 0.27837136]","[0.021457713, 0.01857705, 0.029721064, 0.2714514, 0.15899263, 0.2190758, 0.28072426]"
170,176,364,4753,"2014-03-18 16:34:42.656888","2014-10-21 19:03:03.823558","[0.01256298, 0.009675202, 0.0154791735, 0.13734062, 0.08806528, 0.10977715, 0.62709963]","[0.014898378, 0.009946234, 0.015912792, 0.13836709, 0.09451647, 0.1095793, 0.61677974]"
171,176,364,4754,"2014-03-18 16:35:06.36754","2014-10-21 19:03:06.179142","[0.014898378, 0.009946234, 0.015912792, 0.13836709, 0.09451647, 0.1095793, 0.61677974]","[0.016886922, 0.010444725, 0.016710317, 0.13969131, 0.104299955, 0.11092557, 0.601041]"
172,7,365,4775,"2014-03-18 21:36:15.365425","2014-10-21 19:03:15.467401","[0.059206832, 0.08462629, 0.7325194, 0.008334052, 0.0076790024, 0.107634224]","[0.050300356, 0.07720104, 0.7471129, 0.007113001, 0.007017185, 0.111255765]"
173,7,364,4776,"2014-03-18 21:37:34.805451","2014-10-21 19:03:17.835043","[0.014828758, 0.008373226, 0.013396166, 0.110318966, 0.08609552, 0.08688734, 0.6801002]","[0.012755752, 0.008070496, 0.012911835, 0.11009782, 0.07839225, 0.0875171, 0.69025475]"
174,85,364,4804,"2014-03-19 13:08:39.013132","2014-10-21 19:03:30.919005","[0.014062818, 0.008170921, 0.013072503, 0.10993961, 0.08221129, 0.08627013, 0.68627274]","[0.015242771, 0.00849205, 0.013586269, 0.11114476, 0.088169076, 0.087420605, 0.6759447]"
175,1095,365,4818,"2014-03-19 19:12:03.551978","2014-10-21 19:03:36.455143","[0.0601, 0.056660216, 0.74287117, 0.019634025, 0.0051501268, 0.11558466]","[0.0938918, 0.073945045, 0.6782489, 0.028236145, 0.0067483876, 0.11892981]"
176,1095,364,4827,"2014-03-19 19:17:28.675215","2014-10-21 19:03:40.7392","[0.012232611, 0.0068150284, 0.010903234, 0.089195736, 0.26823854, 0.07015666, 0.54245824]","[0.010807442, 0.0066841366, 0.010693823, 0.090431385, 0.24948981, 0.07175565, 0.5601378]"
177,1001,364,4828,"2014-03-19 19:18:05.64455","2014-10-21 19:03:43.099062","[0.010807442, 0.0066841366, 0.010693823, 0.090431385, 0.24948981, 0.07175565, 0.5601378]","[0.00924089, 0.006540258, 0.010463634, 0.09178959, 0.22888108, 0.07351324, 0.57957107]"
178,1001,364,4830,"2014-03-19 19:19:23.128051","2014-10-21 19:03:45.70328","[0.00924089, 0.006540258, 0.010463634, 0.09178959, 0.22888108, 0.07351324, 0.57957107]","[0.007770567, 0.0064052194, 0.010247589, 0.0930644, 0.20953831, 0.07516289, 0.5978108]"
179,1075,365,4917,"2014-03-20 16:55:09.194749","2014-10-21 19:04:17.767358","[0.043747272, 0.036062587, 0.85943377, 0.010688518, 0.0023776353, 0.047690053]","[0.037420996, 0.03249211, 0.8700228, 0.009169764, 0.0021429996, 0.048751563]"
180,85,364,4950,"2014-03-20 18:54:17.688775","2014-10-21 19:04:29.991326","[0.0030757398, 0.0022962517, 0.0036737283, 0.1745941, 0.08086277, 0.12317344, 0.6123241]","[0.0035071345, 0.0024089555, 0.0038540415, 0.1768514, 0.08886766, 0.12502743, 0.59948355]"
181,7,364,4952,"2014-03-20 20:43:22.208128","2014-10-21 19:04:32.623361","[0.003690043, 0.0024339529, 0.0038940338, 0.1776669, 0.090847194, 0.12522668, 0.59624106]","[0.0053296816, 0.0028647278, 0.004583222, 0.18626146, 0.121421635, 0.13233541, 0.5472039]"
182,7,364,4953,"2014-03-20 20:43:46.577869","2014-10-21 19:04:34.987533","[0.0053296816, 0.0028647278, 0.004583222, 0.18626146, 0.121421635, 0.13233541, 0.5472039]","[0.00740528, 0.0031222296, 0.0049951943, 0.19535333, 0.14226103, 0.13392287, 0.51293993]"
183,7,364,4954,"2014-03-20 20:44:18.350748","2014-10-21 19:04:37.351506","[0.00740528, 0.0031222296, 0.0049951943, 0.19535333, 0.14226103, 0.13392287, 0.51293993]","[0.007895891, 0.0032126599, 0.005139872, 0.19722126, 0.14947164, 0.13459235, 0.50246614]"
184,85,364,4982,"2014-03-20 23:35:25.574658","2014-10-21 19:05:14.095189","[0.0073910337, 0.00307117, 0.004913507, 0.19083175, 0.14121014, 0.13040805, 0.52217454]","[0.007013345, 0.0029142306, 0.0046624225, 0.1810801, 0.13399419, 0.1237441, 0.5465919]"
185,296,365,4983,"2014-03-21 01:55:38.984872","2014-10-21 19:05:16.455244","[0.13754949, 0.15939328, 0.6070355, 0.0046069245, 0.0010916052, 0.09032348]","[0.12548336, 0.1508905, 0.6263479, 0.0041096727, 0.0010170375, 0.09215162]"
186,296,383,4983,"2014-03-21 01:55:38.984872","2014-10-21 19:05:18.572767","[0.45390388, 0.09899909, 0.09899909, 0.09899909, 0.09899909, 0.15010002]","[0.3859724, 0.11131401, 0.11131401, 0.11131401, 0.11131401, 0.1687716]"
187,6,364,4985,"2014-03-21 07:20:01.045144","2014-10-21 19:05:21.183722","[0.005961625, 0.0024772128, 0.0039632465, 0.15392533, 0.11390044, 0.105187416, 0.61458474]","[0.0068130773, 0.0027269553, 0.0043628053, 0.15913972, 0.13110588, 0.10984895, 0.5860027]"
188,6,383,4985,"2014-03-21 07:20:01.045144","2014-10-21 19:05:23.310785","[0.3859724, 0.11131401, 0.11131401, 0.11131401, 0.11131401, 0.1687716]","[0.4145286, 0.106137216, 0.106137216, 0.106137216, 0.106137216, 0.16092265]"
189,6,364,4986,"2014-03-21 07:21:54.689213","2014-10-21 19:05:25.675327","[0.0068130773, 0.0027269553, 0.0043628053, 0.15913972, 0.13110588, 0.10984895, 0.5860027]","[0.0075805956, 0.0028142594, 0.0045024813, 0.1626243, 0.13822886, 0.11032742, 0.573922]"
190,6,383,4986,"2014-03-21 07:21:54.689213","2014-10-21 19:05:27.800278","[0.4145286, 0.106137216, 0.106137216, 0.106137216, 0.106137216, 0.16092265]","[0.4265982, 0.10394914, 0.10394914, 0.10394914, 0.10394914, 0.15760516]"
191,254,364,4987,"2014-03-21 10:32:42.505209","2014-10-21 19:05:30.16726","[0.0075805956, 0.0028142594, 0.0045024813, 0.1626243, 0.13822886, 0.11032742, 0.573922]","[0.0058447653, 0.002169841, 0.0034714877, 0.12538603, 0.10657676, 0.08506428, 0.6714869]"
192,254,365,4987,"2014-03-21 10:32:42.505209","2014-10-21 19:05:32.294401","[0.1856879, 0.20009997, 0.53164244, 0.0034882799, 0.00086325896, 0.07821806]","[0.16388279, 0.18767369, 0.56305224, 0.0029582246, 0.000789291, 0.08164388]"
193,685,364,4989,"2014-03-21 10:54:51.298272","2014-10-21 19:05:34.89516","[0.0058447653, 0.002169841, 0.0034714877, 0.12538603, 0.10657676, 0.08506428, 0.6714869]","[0.007481952, 0.0023752255, 0.0038000783, 0.13407725, 0.12243685, 0.08712132, 0.64270735]"
194,685,383,4989,"2014-03-21 10:54:51.298272","2014-10-21 19:05:37.04908","[0.32891434, 0.30913007, 0.08014651, 0.08014651, 0.08014651, 0.12151618]","[0.35767663, 0.29588094, 0.076711476, 0.076711476, 0.076711476, 0.11630806]"
195,840,365,4993,"2014-03-21 12:36:28.693213","2014-10-21 19:05:40.231683","[0.13237758, 0.34383684, 0.45481002, 0.0023895297, 0.0006375561, 0.065948494]","[0.14376459, 0.3569834, 0.4325335, 0.002673871, 0.0006744681, 0.06337011]"
196,840,383,4993,"2014-03-21 12:36:28.693213","2014-10-21 19:05:42.377312","[0.35767663, 0.29588094, 0.076711476, 0.076711476, 0.076711476, 0.11630806]","[0.4302406, 0.2624549, 0.06804529, 0.06804529, 0.06804529, 0.10316861]"
197,840,364,4994,"2014-03-21 13:01:55.127447","2014-10-21 19:05:44.75159","[0.0090024, 0.0028579077, 0.0045723123, 0.16132383, 0.14731789, 0.1048257, 0.57009995]","[0.008751489, 0.0027782535, 0.0044448753, 0.15682748, 0.14321193, 0.10190405, 0.58208174]"
198,840,364,4995,"2014-03-21 13:02:29.225076","2014-10-21 19:05:47.147557","[0.008751489, 0.0027782535, 0.0044448753, 0.15682748, 0.14321193, 0.10190405, 0.58208174]","[0.008517202, 0.0027038762, 0.0043258807, 0.15262902, 0.13937795, 0.099175945, 0.5932703]"
199,1338,338,5011,"2014-03-21 16:23:33.979111","2014-10-21 19:05:57.631137","[0.59999996, 0.4000002]","[0.57016957, 0.4298303]"
200,840,364,5018,"2014-03-21 17:24:45.225366","2014-10-21 19:06:01.443226","[0.008531306, 0.0027083538, 0.004333045, 0.15288174, 0.13960877, 0.099340186, 0.5925968]","[0.008319027, 0.0026409635, 0.004225228, 0.14907765, 0.13613495, 0.096868366, 0.60273373]"
201,85,341,5019,"2014-03-21 17:29:10.271323","2014-10-21 19:06:03.80333","[0.5919844, 0.40801558]","[0.5759211, 0.42407915]"
246,45,296,5404,"2014-03-27 23:02:27.310317","2014-10-21 19:10:08.311628","[0.30000037, 0.69999975]","[0.31283295, 0.68716705]"
202,1386,364,5034,"2014-03-21 19:08:26.494809","2014-10-21 19:06:11.651537","[0.008319027, 0.0026409635, 0.004225228, 0.14907765, 0.13613495, 0.096868366, 0.60273373]","[0.006378821, 0.0020250247, 0.0032397988, 0.11430901, 0.10438487, 0.07427623, 0.6953864]"
203,1386,365,5034,"2014-03-21 19:08:26.494809","2014-10-21 19:06:13.800524","[0.13864663, 0.35107458, 0.44254583, 0.0025460722, 0.00065787777, 0.06452897]","[0.12411597, 0.33429855, 0.47097242, 0.0021832313, 0.00061077543, 0.06781919]"
204,1386,103,5040,"2014-03-21 20:01:01.754204","2014-10-21 19:06:17.411203","[0.46813965, 0.5318612]","[0.45156425, 0.54843575]"
205,1093,364,5061,"2014-03-22 12:13:50.757478","2014-10-21 19:06:26.731517","[0.006378821, 0.0020250247, 0.0032397988, 0.11430901, 0.10438487, 0.07427623, 0.6953864]","[0.006070085, 0.001927013, 0.003082992, 0.108776435, 0.099332616, 0.070681244, 0.71012974]"
206,1093,364,5063,"2014-03-22 12:14:18.420643","2014-10-21 19:06:29.375183","[0.0060700835, 0.0019270126, 0.003082991, 0.108776405, 0.0993326, 0.07068123, 0.7101296]","[0.006302754, 0.0020008762, 0.0032011643, 0.11294587, 0.103140086, 0.07339049, 0.69901866]"
207,1093,364,5064,"2014-03-22 12:14:31.845302","2014-10-21 19:06:31.74814","[0.006302754, 0.0020008762, 0.0032011643, 0.11294587, 0.103140086, 0.07339049, 0.69901866]","[0.0058873957, 0.0018690163, 0.002990204, 0.10550261, 0.09634304, 0.06855397, 0.7188537]"
208,840,364,5069,"2014-03-22 13:02:59.242496","2014-10-21 19:06:35.087595","[0.0058873957, 0.0018690163, 0.002990204, 0.10550261, 0.09634304, 0.06855397, 0.7188537]","[0.005272935, 0.0017870017, 0.0028589908, 0.101916835, 0.090219066, 0.067515194, 0.73043]"
209,840,383,5069,"2014-03-22 13:02:59.242496","2014-10-21 19:06:37.224942","[0.28136897, 0.25010002, 0.24295907, 0.047756262, 0.047756273, 0.13005935]","[0.2697963, 0.2541276, 0.24687165, 0.048525322, 0.048525333, 0.13215381]"
210,1143,364,5095,"2014-03-22 19:49:37.796729","2014-10-21 19:06:45.607519","[0.005008471, 0.0016834805, 0.002693369, 0.09679425, 0.08522609, 0.063361585, 0.7452328]","[0.0041389097, 0.0015143757, 0.002422821, 0.09158175, 0.072837725, 0.060971916, 0.7665324]"
211,1143,383,5095,"2014-03-22 19:49:37.796729","2014-10-21 19:06:47.773326","[0.25498918, 0.2492166, 0.27101916, 0.04758757, 0.04758758, 0.12959994]","[0.23369578, 0.2563395, 0.2787652, 0.048947677, 0.048947692, 0.13330406]"
212,1143,364,5096,"2014-03-22 19:49:53.33784","2014-10-21 19:06:50.167422","[0.0041389097, 0.0015143757, 0.002422821, 0.09158175, 0.072837725, 0.060971916, 0.7665324]","[0.0033855587, 0.0013678705, 0.0021884302, 0.08706587, 0.062104985, 0.05890162, 0.78498566]"
213,1143,383,5096,"2014-03-22 19:49:53.33784","2014-10-21 19:06:53.117909","[0.23369578, 0.2563395, 0.2787652, 0.048947677, 0.048947692, 0.13330406]","[0.2152481, 0.26251054, 0.28547612, 0.05012603, 0.050126042, 0.13651317]"
214,840,364,5113,"2014-03-22 22:24:20.725491","2014-10-21 19:07:00.522187","[0.0033140017, 0.0013389592, 0.0021421756, 0.08522564, 0.060792327, 0.05765667, 0.7895304]","[0.0038352131, 0.0015495449, 0.0024790873, 0.09862956, 0.07035348, 0.06672466, 0.75642854]"
215,1360,364,5114,"2014-03-22 23:10:20.445236","2014-10-21 19:07:03.925447","[0.0038352131, 0.0015495449, 0.0024790873, 0.09862956, 0.07035348, 0.06672466, 0.75642854]","[0.0034059822, 0.0013761224, 0.0022016321, 0.0875911, 0.06247963, 0.059256945, 0.78368837]"
216,1360,364,5115,"2014-03-22 23:12:13.875273","2014-10-21 19:07:06.68792","[0.0034059822, 0.0013761224, 0.0022016321, 0.0875911, 0.06247963, 0.059256945, 0.78368837]","[0.0043295324, 0.0016650604, 0.0026638992, 0.095505156, 0.08130084, 0.0657764, 0.7487588]"
217,1360,383,5115,"2014-03-22 23:12:13.875273","2014-10-21 19:07:09.629967","[0.2165466, 0.1244202, 0.42790288, 0.04900223, 0.049005184, 0.13312268]","[0.25146562, 0.1188747, 0.4088309, 0.046818167, 0.04682099, 0.12718931]"
218,74,102,5120,"2014-03-22 23:17:28.674833","2014-10-21 19:07:13.61966","[0.58665586, 0.4133442]","[0.59765375, 0.40234637]"
219,45,103,5143,"2014-03-23 12:01:29.783539","2014-10-21 19:07:21.571723","[0.56453776, 0.43546236]","[0.54956776, 0.4504322]"
220,45,28,5148,"2014-03-23 12:08:16.54069","2014-10-21 19:07:25.706224","[0.10999993, 0.89000005]","[0.12279187, 0.8772081]"
221,1334,338,5189,"2014-03-23 19:19:13.366302","2014-10-21 19:07:42.29185","[0.54367507, 0.45632488]","[0.5624424, 0.43755776]"
222,1334,341,5194,"2014-03-23 23:29:56.567483","2014-10-21 19:07:46.031405","[0.6464311, 0.35356897]","[0.6688093, 0.3311907]"
223,1388,103,5198,"2014-03-24 00:03:45.015081","2014-10-21 19:07:53.763913","[0.54956776, 0.4504323]","[0.5647775, 0.43522257]"
224,1388,338,5199,"2014-03-24 00:04:26.994458","2014-10-21 19:07:58.267884","[0.6312212, 0.36877888]","[0.6643363, 0.33566344]"
225,122,284,5204,"2014-03-24 07:53:45.692741","2014-10-21 19:08:01.639411","[0.08182085, 0.40010005, 0.21595477, 0.19469088, 0.10743365]","[0.08062329, 0.41337574, 0.21279395, 0.19184129, 0.10136567]"
226,7,364,5217,"2014-03-24 17:45:12.696876","2014-10-21 19:08:13.148592","[0.0044184467, 0.0016766208, 0.002682395, 0.096018285, 0.08217209, 0.06591453, 0.7471179]","[0.0037306403, 0.0014156263, 0.002264835, 0.081071414, 0.06938061, 0.055653814, 0.7864833]"
227,7,365,5217,"2014-03-24 17:45:12.696876","2014-10-21 19:08:15.291526","[0.16800392, 0.15906471, 0.6041746, 0.0012919788, 0.00037240837, 0.06709255]","[0.15807956, 0.15470456, 0.61745113, 0.0011844325, 0.0003575149, 0.06822303]"
228,7,364,5218,"2014-03-24 17:46:00.91996","2014-10-21 19:08:17.68846","[0.0037306403, 0.0014156263, 0.002264835, 0.081071414, 0.06938061, 0.055653814, 0.7864833]","[0.0034173834, 0.001296758, 0.0020746598, 0.07426396, 0.063554816, 0.05098064, 0.80441177]"
229,7,364,5219,"2014-03-24 17:55:56.706364","2014-10-21 19:08:20.055507","[0.0034173834, 0.001296758, 0.0020746598, 0.07426396, 0.063554816, 0.05098064, 0.80441177]","[0.0031525597, 0.0011962682, 0.0019138878, 0.06850901, 0.05862975, 0.04702999, 0.8195682]"
230,7,364,5220,"2014-03-24 17:56:35.285778","2014-10-21 19:08:22.431674","[0.0031525597, 0.0011962682, 0.0019138878, 0.06850901, 0.05862975, 0.04702999, 0.8195682]","[0.0026202747, 0.0009942875, 0.0015907427, 0.056941804, 0.048730582, 0.03908934, 0.8500329]"
231,7,365,5220,"2014-03-24 17:56:35.285778","2014-10-21 19:08:24.578149","[0.14973836, 0.15103993, 0.6286093, 0.0010940426, 0.00034499718, 0.06917312]","[0.14205801, 0.14766568, 0.638884, 0.0010108136, 0.00033347134, 0.070048004]"
232,176,383,5227,"2014-03-24 18:08:56.450611","2014-10-21 19:08:34.775783","[0.14640719, 0.06861126, 0.6080368, 0.08982095, 0.027023807, 0.060099993]","[0.100036725, 0.07233849, 0.6410678, 0.09470037, 0.028491847, 0.063364856]"
233,85,365,5236,"2014-03-24 19:02:44.014458","2014-10-21 19:08:43.355964","[0.22934613, 0.22534633, 0.46099442, 0.00096702547, 0.00035734137, 0.082988925]","[0.22310422, 0.2206415, 0.47239423, 0.00094876724, 0.00035331928, 0.0825581]"
234,840,364,5245,"2014-03-24 21:14:41.880036","2014-10-21 19:08:47.699416","[0.0016583927, 0.00062929245, 0.0010067936, 0.03603891, 0.030841962, 0.024739953, 0.9050848]","[0.0008741678, 0.00033171108, 0.00053069857, 0.01899674, 0.016257338, 0.013040862, 0.94996846]"
235,840,285,5298,"2014-03-25 17:14:47.59542","2014-10-21 19:09:02.635774","[0.050760068, 0.45243788, 0.1284833, 0.19471261, 0.17360619]","[0.051484153, 0.44030467, 0.13031605, 0.19749013, 0.18040507]"
236,1366,102,5318,"2014-03-26 07:29:45.303072","2014-10-21 19:09:09.603629","[0.5995943, 0.40040576]","[0.5572208, 0.44277918]"
237,176,103,5326,"2014-03-26 11:45:12.21938","2014-10-21 19:09:13.719724","[0.16999985, 0.8300002]","[0.15913922, 0.8408608]"
238,45,102,5341,"2014-03-26 13:34:20.344531","2014-10-21 19:09:21.659455","[0.32526273, 0.6747372]","[0.3041795, 0.69582045]"
239,840,365,5349,"2014-03-26 14:19:06.182183","2014-10-21 19:09:25.723339","[0.22123374, 0.2238069, 0.45097497, 0.0007936148, 0.00032543746, 0.10286528]","[0.22732301, 0.22858444, 0.43948644, 0.00080466946, 0.00032840212, 0.10347295]"
240,114,102,5365,"2014-03-27 00:15:49.615629","2014-10-21 19:09:31.871769","[0.3083152, 0.69168484]","[0.33435938, 0.6656408]"
241,1285,102,5388,"2014-03-27 14:21:53.647265","2014-10-21 19:09:40.641026","[0.33436275, 0.6656374]","[0.31737012, 0.68262976]"
242,1285,341,5388,"2014-03-27 14:21:53.647265","2014-10-21 19:09:42.801204","[0.719226, 0.28077412]","[0.69744277, 0.3025571]"
243,1285,103,5390,"2014-03-27 14:23:49.862126","2014-10-21 19:09:49.744451","[0.31330058, 0.68669945]","[0.33294085, 0.66705906]"
244,1285,103,5395,"2014-03-27 14:30:48.722459","2014-10-21 19:10:01.74407","[0.33462268, 0.66537726]","[0.34795034, 0.65204966]"
245,840,341,5399,"2014-03-27 14:59:45.281379","2014-10-21 19:10:04.907701","[0.6974429, 0.302557]","[0.7076969, 0.29230303]"
247,8,364,5406,"2014-03-28 10:16:55.124046","2014-10-21 19:10:10.940307","[0.0007579939, 0.00028440234, 0.0004550101, 0.016179916, 0.014067475, 0.011073448, 0.95718205]","[0.0005321265, 0.00019965602, 0.00031942598, 0.011358617, 0.009875642, 0.007773776, 0.96994084]"
248,176,103,5409,"2014-03-28 11:19:38.96954","2014-10-21 19:10:14.227705","[0.34844035, 0.6515597]","[0.33543998, 0.66456]"
249,176,383,5410,"2014-03-28 11:21:16.929793","2014-10-21 19:10:17.371086","[0.030257601, 0.06064573, 0.71445423, 0.0802216, 0.024135724, 0.09028518]","[0.03004697, 0.06330178, 0.7034839, 0.08373501, 0.025192779, 0.09423934]"
